0,2.15E-09
0.01,2.55E-09
0.02,1.91E-09
0.03,2.44E-09
0.04,2.35E-09
0.05,2.13E-09
0.06,2.95E-09
0.07,1.22E-09
0.08,2.82E-09
0.09,9.29E-10
0.1,2.52E-09
0.11,2.00E-09
0.12,2.22E-09
0.13,2.51E-09
0.14,2.35E-09
0.15,2.44E-09
0.16,2.22E-09
0.17,2.60E-09
0.18,2.08E-09
0.19,1.72E-09
0.2,2.61E-09
0.21,1.73E-09
0.22,2.48E-09
0.23,1.80E-09
0.24,2.60E-09
0.25,2.75E-09
0.26,2.87E-09
0.27,3.07E-09
0.28,2.68E-09
0.29,3.69E-09
0.3,4.19E-09
0.31,3.75E-09
0.32,3.56E-09
0.33,7.41E-09
0.34,1.17E-08
0.35,2.42E-08
0.36,4.41E-08
0.37,7.81E-08
0.38,1.32E-07
0.39,2.25E-07
0.4,3.54E-07
0.41,5.43E-07
0.42,7.83E-07
0.43,1.13E-06
0.44,1.55E-06
0.45,2.11E-06
0.46,2.86E-06
0.47,3.68E-06
0.48,4.78E-06
0.49,6.03E-06
0.5,7.67E-06
0.51,9.69E-06
0.52,1.23E-05
0.53,1.58E-05
0.54,2.03E-05
0.55,2.61E-05
0.56,3.30E-05
0.57,4.23E-05
0.58,5.36E-05
0.59,6.68E-05
0.6,8.25E-05
0.61,0.000100667
0.62,0.00012181
0.63,0.000144763
0.64,0.000171711
0.65,0.000199858
0.66,0.000231961
0.67,0.00026631
0.68,0.000302703
0.69,0.000343227
0.7,0.000384854
0.71,0.000430193
0.72,0.000476303
0.73,0.000526506
0.74,0.000576819
0.75,0.000629865
0.76,0.00068503
0.77,0.000741273
0.78,0.000801084
0.79,0.000860467
0.8,0.000921241
0.81,0.000986093
0.82,0.001047787
0.83,0.001114606
0.84,0.001179124
0.85,0.001246358
0.86,0.001312281
0.87,0.001381188
0.88,0.001449456
0.89,0.001519027
0.9,0.001589426
0.91,0.001658507
0.92,0.001730363
0.93,0.001800936
0.94,0.001873602
0.95,0.00194521
0.96,0.002015911
0.97,0.002088204
0.98,0.002160251
0.99,0.002234239
1,0.002304284
1.01,0.002377063
1.02,0.00244999
1.03,0.002522028
1.04,0.002595795
1.05,0.00266789
1.06,0.002740956
1.07,0.002814266
1.08,0.002885248
1.09,0.002960601
1.1,0.003032389
1.11,0.003104802
1.12,0.003180407
1.13,0.00324978
1.14,0.003323959
1.15,0.003395239
1.16,0.003469771
1.17,0.003542687
1.18,0.003615219
1.19,0.00368961
1.2,0.003762531
1.21,0.003838823
1.22,0.003909652
1.23,0.003983126
1.24,0.004054781
1.25,0.004126796
1.26,0.004200228
1.27,0.004271143
1.28,0.004343214
1.29,0.004415895
1.3,0.004486478
1.31,0.004560049
1.32,0.00462922
1.33,0.004699401
1.34,0.004770765
1.35,0.004841335
1.36,0.004911878
1.37,0.004980674
1.38,0.005053479
1.39,0.005122459
1.4,0.005193222
1.41,0.005262707
1.42,0.00533098
1.43,0.005401654
1.44,0.005469639
1.45,0.005539374
1.46,0.005607383
1.47,0.005675402
1.48,0.005744272
1.49,0.005810811
1.5,0.005880524
1.51,0.005947494
1.52,0.006012335
1.53,0.006080758
1.54,0.006145672
1.55,0.006213338
1.56,0.006278582
1.57,0.006344808
1.58,0.006411724
1.59,0.006476329
1.6,0.006543231
1.61,0.006607852
1.62,0.006672643
1.63,0.00673929
1.64,0.006804299
1.65,0.006871178
1.66,0.006936462
1.67,0.00700086
1.68,0.007066845
1.69,0.007132628
1.7,0.007199999
1.71,0.007264259
1.72,0.007332018
1.73,0.007396911
1.74,0.007463861
1.75,0.007529769
1.76,0.007593287
1.77,0.007660617
1.78,0.007723909
1.79,0.007790617
1.8,0.007918446
